id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
257,257,INV-202301-00257,2023-01-07 00:00:00,3850,1163,1,259.69,259.69,pood,Tallinn,sularaha
258,258,INV-202301-00258,2023-01-31 00:00:00,3555,1273,2,274.37,548.74,pood,Tallinn,järelmaks
259,259,INV-202301-00259,2023-01-09 00:00:00,2014,1063,1,151.45,151.45,online,,järelmaks
260,260,INV-202301-00260,2023-01-23 00:00:00,3365,1217,3,34.04,102.12,pood,Tartu,järelmaks
261,261,INV-202301-00261,2023-01-09 00:00:00,3212,1219,2,29.42,58.84,pood,Tallinn,kaart
262,262,INV-202302-00001,2023-02-06 00:00:00,4191,1175,3,83.97,251.91,online,,järelmaks
263,263,INV-202302-00002,2023-02-07 00:00:00,3883,1154,1,190.81,190.81,pood,Tallinn,kaart
264,264,INV-202302-00003,2023-02-24 00:00:00,3618,1047,1,155.84,155.84,pood,Tartu,kaart
265,265,INV-202302-00004,2023-02-12 00:00:00,4166,1313,3,77.60,232.80,online,,järelmaks
266,266,INV-202302-00005,2023-02-18 00:00:00,2994,1296,2,301.97,603.94,online,,kaart
267,267,INV-202302-00006,2023-02-06 00:00:00,3470,1100,5,126.42,632.10,online,,sularaha
268,268,INV-202302-00007,2023-02-21 00:00:00,,1180,1,51.58,51.58,pood,Tartu,kaart
269,269,INV-202302-00008,2023-02-25 00:00:00,,1011,1,53.99,53.99,pood,Tallinn,järelmaks
270,270,INV-202302-00009,2023-02-24 00:00:00,4918,1154,4,190.81,763.24,online,,järelmaks
271,271,INV-202302-00010,2023-02-05 00:00:00,2212,1297,2,104.27,208.54,pood,Tallinn,kaart
272,272,INV-202302-00011,2023-02-22 00:00:00,3438,1084,2,156.13,312.26,online,,järelmaks
273,273,INV-202302-00012,2023-02-17 00:00:00,2251,1243,1,184.02,184.02,online,,järelmaks
274,274,INV-202302-00013,2023-02-17 00:00:00,4863,1159,2,24.54,49.08,pood,Tallinn,kaart
275,275,INV-202302-00014,2023-02-02 00:00:00,4672,1176,1,245.59,245.59,online,,kaart
276,276,INV-202302-00015,2025-12-14 00:00:00,2221,1316,1,296.58,296.58,pood,Tallinn,kaart
277,277,INV-202302-00016,2023-02-17 00:00:00,4511,1196,3,32.93,98.79,pood,Tartu,kaart
278,278,INV-202302-00017,2023-02-26 00:00:00,4330,1026,3,212.65,498.81,pood,Tallinn,kaart
279,279,INV-202302-00018,2023-02-26 00:00:00,2622,1178,3,105.09,315.27,online,,kaart
280,280,INV-202302-00019,2023-02-23 00:00:00,2610,1048,3,16.37,49.11,pood,Tallinn,järelmaks
281,281,INV-202302-00020,2023-02-25 00:00:00,3466,1087,1,57.08,57.08,pood,Tartu,kaart
282,282,INV-202302-00021,2023-02-15 00:00:00,4178,1022,1,22.70,22.70,pood,Tallinn,sularaha
283,283,INV-202302-00022,2023-02-06 00:00:00,3997,1298,2,163.53,327.06,online,,kaart
284,284,INV-202302-00023,2023-02-10 00:00:00,4274,1190,1,138.13,138.13,pood,Tallinn,järelmaks
285,285,INV-202302-00024,2023-02-13 00:00:00,4419,1247,1,29.48,29.48,pood,Tallinn,järelmaks
286,286,INV-202302-00025,2023-02-02 00:00:00,4469,1187,1,252.33,252.33,online,,sularaha
287,287,INV-202302-00026,2023-02-01 00:00:00,4949,1254,2,136.30,272.60,pood,Tallinn,järelmaks
288,288,INV-202302-00027,2023-02-03 00:00:00,4747,1087,2,57.08,114.16,online,,sularaha
289,289,INV-202302-00028,2023-02-19 00:00:00,4716,1300,2,247.52,495.04,pood,Tallinn,sularaha
290,290,INV-202302-00029,2023-02-27 00:00:00,4839,1318,2,218.42,436.84,pood,Tartu,kaart
291,291,INV-202302-00030,2023-02-01 00:00:00,,1271,2,130.02,260.04,pood,Tartu,järelmaks
292,292,INV-202302-00031,2023-02-16 00:00:00,3008,1293,3,351.33,1053.99,online,,sularaha
293,293,INV-202302-00032,2023-02-25 00:00:00,3127,1250,1,265.20,265.20,pood,Tallinn,sularaha
294,294,INV-202302-00033,2023-02-11 00:00:00,3622,1102,1,163.64,163.64,online,,kaart
295,295,INV-202302-00034,2023-02-13 00:00:00,3446,1033,1,221.42,221.42,pood,Tallinn,kaart
296,296,INV-202302-00035,2023-02-09 00:00:00,4232,1032,1,198.42,198.42,online,,sularaha
297,297,INV-202302-00036,2023-02-16 00:00:00,2281,1049,1,308.84,308.84,pood,Tallinn,kaart
298,298,INV-202302-00037,2023-02-25 00:00:00,2551,1187,2,252.33,504.66,online,,järelmaks
299,299,INV-202302-00038,2023-02-07 00:00:00,2929,1339,1,35.68,35.68,pood,Tallinn,järelmaks
300,300,INV-202302-00039,2023-02-02 00:00:00,3305,1297,2,104.27,208.54,pood,Tallinn,kaart
301,301,INV-202302-00040,2023-02-07 00:00:00,2172,1029,1,203.37,184.15,online,,kaart
302,302,INV-202302-00041,2023-02-01 00:00:00,2344,1152,4,107.67,430.68,pood,Tallinn,kaart
303,303,INV-202302-00042,2023-02-10 00:00:00,3500,1166,1,205.00,205.00,pood,Tallinn,sularaha
304,304,INV-202302-00043,2023-02-05 00:00:00,2973,1340,1,229.01,229.01,online,,sularaha
305,305,INV-202302-00044,2023-02-13 00:00:00,4024,1190,3,138.13,414.39,online,,järelmaks
306,306,INV-202302-00045,2023-02-24 00:00:00,4394,1027,1,346.70,346.70,pood,Tartu,sularaha
307,307,INV-202302-00046,2023-02-22 00:00:00,4319,1235,1,210.87,210.87,pood,Tallinn,sularaha
308,308,INV-202302-00047,2023-02-24 00:00:00,2687,1018,1,47.07,47.07,online,,järelmaks
309,309,INV-202302-00048,2023-02-03 00:00:00,,1281,2,292.61,585.22,pood,Tartu,kaart
310,310,INV-202302-00049,2023-02-09 00:00:00,,1161,2,121.98,243.96,pood,Tallinn,kaart
311,311,INV-202302-00050,2023-02-15 00:00:00,,1287,2,114.80,229.60,online,,kaart
312,312,INV-202302-00051,2023-02-12 00:00:00,3788,1208,2,76.70,153.40,online,,sularaha
313,313,INV-202302-00052,2023-02-05 00:00:00,,1021,1,94.65,94.65,pood,Tartu,kaart
314,314,INV-202302-00053,2023-02-17 00:00:00,3629,1249,2,73.90,147.80,pood,Tallinn,kaart
315,315,INV-202302-00054,2023-02-20 00:00:00,2963,1313,2,77.60,155.20,pood,Tallinn,sularaha
316,316,INV-202302-00055,2023-02-06 00:00:00,4552,1036,2,137.33,274.66,online,,kaart
317,317,INV-202302-00056,2023-02-22 00:00:00,4178,1156,1,221.89,221.89,online,,kaart
318,318,INV-202302-00057,2023-02-07 00:00:00,2122,1282,1,16.62,16.62,pood,Pärnu,järelmaks
319,319,INV-202302-00058,2023-02-26 00:00:00,4070,1277,2,121.51,243.02,pood,Tallinn,sularaha
320,320,INV-202302-00059,2023-02-21 00:00:00,3723,1118,2,109.42,218.84,pood,Tallinn,sularaha
321,321,INV-202302-00060,2023-02-27 00:00:00,3350,1055,4,65.60,262.40,online,,kaart
322,322,INV-202302-00061,2023-02-16 00:00:00,,1314,1,234.91,234.91,pood,Tallinn,kaart
323,323,INV-202302-00062,2023-02-21 00:00:00,,1272,1,183.31,183.31,pood,Tartu,kaart
324,324,INV-202302-00063,2023-02-11 00:00:00,2793,1334,5,24.67,123.35,pood,Tartu,kaart
325,325,INV-202302-00064,2023-02-03 00:00:00,3737,1233,3,111.26,333.78,pood,Pärnu,kaart
326,326,INV-202302-00065,2023-02-07 00:00:00,2533,1117,1,72.58,72.58,online,,kaart
327,327,INV-202302-00066,2023-02-27 00:00:00,3655,1287,2,114.80,229.60,online,,sularaha
328,328,INV-202302-00067,2023-02-15 00:00:00,2681,1302,2,54.95,109.90,pood,Pärnu,sularaha
329,329,INV-202302-00068,2023-02-02 00:00:00,4767,1201,1,147.16,147.16,online,,järelmaks
330,330,INV-202302-00069,2023-02-21 00:00:00,4008,1042,2,347.84,695.68,pood,Pärnu,sularaha
331,331,INV-202302-00070,2023-02-19 00:00:00,3913,1145,3,338.43,1015.29,pood,Tartu,järelmaks
332,332,INV-202302-00071,2023-02-22 00:00:00,3956,1063,1,151.45,151.45,online,,järelmaks
333,333,INV-202302-00072,2023-02-28 00:00:00,4261,1015,2,168.34,336.68,online,,sularaha
334,334,INV-202302-00073,2023-02-14 00:00:00,2713,1082,2,100.93,201.86,pood,Pärnu,järelmaks
335,335,INV-202302-00074,2023-02-28 00:00:00,3085,1080,1,51.50,51.50,online,,järelmaks
336,336,INV-202302-00075,2023-02-28 00:00:00,3415,1150,2,280.02,560.04,pood,Tallinn,sularaha
337,337,INV-202302-00076,2023-02-16 00:00:00,2805,1228,2,160.71,321.42,pood,Tallinn,järelmaks
338,338,INV-202302-00077,2023-02-03 00:00:00,3114,1050,4,145.72,582.88,pood,Pärnu,järelmaks
339,339,INV-202302-00078,2023-02-01 00:00:00,4045,1199,2,276.97,553.94,pood,Pärnu,sularaha
340,340,INV-202302-00079,2023-02-12 00:00:00,3872,1001,3,157.49,472.47,pood,Tallinn,järelmaks
341,341,INV-202302-00080,2023-02-13 00:00:00,3248,1306,2,93.13,186.26,pood,Tartu,järelmaks
342,342,INV-202302-00081,2023-02-10 00:00:00,2893,1217,1,34.04,34.04,pood,Pärnu,sularaha
343,343,INV-202302-00082,2023-02-18 00:00:00,4824,1003,1,52.04,52.04,pood,Tallinn,järelmaks
344,344,INV-202302-00083,2023-02-28 00:00:00,2641,1144,2,152.13,304.26,online,,kaart
345,345,INV-202302-00084,2023-02-22 00:00:00,2365,1033,2,221.42,442.84,online,,sularaha
346,346,INV-202302-00085,2023-02-14 00:00:00,4249,1226,1,51.10,51.10,online,,sularaha
347,347,INV-202302-00086,2023-02-25 00:00:00,2732,1266,4,73.18,292.72,online,,järelmaks
348,348,INV-202302-00087,2023-02-13 00:00:00,4932,1063,1,151.45,151.45,pood,Tallinn,sularaha
349,349,INV-202302-00088,2023-02-14 00:00:00,2760,1324,2,224.19,448.38,pood,Tartu,kaart
350,350,INV-202302-00089,2023-02-02 00:00:00,2017,1044,1,83.23,83.23,pood,Tartu,järelmaks
351,351,INV-202302-00090,2023-02-23 00:00:00,,1339,1,35.68,35.68,online,,sularaha
352,352,INV-202302-00091,2023-02-20 00:00:00,4616,1142,3,307.27,921.81,pood,Tallinn,kaart
353,353,INV-202302-00092,2023-02-10 00:00:00,3576,1256,1,296.40,296.40,online,,sularaha
354,354,INV-202302-00093,2023-02-18 00:00:00,4065,1113,1,86.46,86.46,pood,Tallinn,kaart
355,355,INV-202302-00094,2023-02-02 00:00:00,4160,1104,3,191.48,574.44,pood,Tallinn,järelmaks
356,356,INV-202302-00095,2023-02-16 00:00:00,4011,1138,1,130.73,130.73,pood,Tallinn,sularaha
357,357,INV-202302-00096,2023-02-08 00:00:00,3465,1096,1,273.32,273.32,online,,kaart
358,358,INV-202302-00097,2023-02-17 00:00:00,3312,1101,2,159.25,318.50,pood,Pärnu,järelmaks
359,359,INV-202302-00098,2023-02-04 00:00:00,3648,1190,1,138.13,138.13,online,,järelmaks
360,360,INV-202302-00099,2023-02-13 00:00:00,4626,1231,1,72.60,72.60,pood,Tallinn,sularaha
361,361,INV-202302-00100,2023-02-01 00:00:00,3993,1218,1,108.09,108.09,pood,Tallinn,kaart
362,362,INV-202302-00101,2023-02-21 00:00:00,4178,1148,1,48.85,48.85,pood,Pärnu,sularaha
363,363,INV-202302-00102,2023-02-10 00:00:00,2500,1236,1,205.89,205.89,online,,järelmaks
364,364,INV-202302-00103,2023-02-15 00:00:00,2913,1056,2,347.16,694.32,online,,järelmaks
365,365,INV-202302-00104,2023-02-19 00:00:00,2285,1046,5,358.41,1792.05,pood,Pärnu,sularaha
366,366,INV-202302-00105,2023-02-20 00:00:00,3709,1135,2,175.25,350.50,pood,Pärnu,sularaha
367,367,INV-202302-00106,2023-02-01 00:00:00,3472,1076,2,89.29,178.58,online,,sularaha
368,368,INV-202302-00107,2023-02-13 00:00:00,3227,1185,1,203.67,203.67,pood,Tallinn,sularaha
369,369,INV-202302-00108,2023-02-24 00:00:00,2706,1320,1,30.05,30.05,pood,Tallinn,kaart
370,370,INV-202302-00109,2023-02-01 00:00:00,4178,1122,1,202.57,202.57,pood,Tartu,sularaha
371,371,INV-202302-00110,2023-02-17 00:00:00,2186,1030,1,112.68,112.68,pood,Tallinn,sularaha
372,372,INV-202302-00111,2023-02-01 00:00:00,3603,1228,2,160.71,321.42,online,,kaart
373,373,INV-202302-00112,2023-02-14 00:00:00,2709,1284,2,99.57,199.14,online,,kaart
374,374,INV-202302-00113,2023-02-20 00:00:00,4592,1130,1,98.68,98.68,online,,järelmaks
375,375,INV-202302-00114,2023-02-08 00:00:00,4989,1304,2,210.36,420.72,online,,sularaha
376,376,INV-202302-00115,2023-02-24 00:00:00,3841,1144,1,152.13,152.13,pood,Pärnu,järelmaks
377,377,INV-202302-00116,2023-02-13 00:00:00,3012,1086,1,149.47,149.47,pood,Tallinn,kaart
378,378,INV-202302-00117,2023-02-21 00:00:00,3673,1287,3,114.80,344.40,pood,Tartu,sularaha
379,379,INV-202302-00118,2023-02-21 00:00:00,3633,1184,2,86.14,172.28,pood,Tallinn,kaart
380,380,INV-202302-00119,2023-02-23 00:00:00,2941,1322,3,101.26,303.78,online,,järelmaks
381,381,INV-202302-00120,2023-02-27 00:00:00,4644,1228,1,160.71,160.71,online,,järelmaks
382,382,INV-202302-00121,2023-02-11 00:00:00,,1253,1,253.80,253.80,online,,sularaha
383,383,INV-202302-00122,2023-02-12 00:00:00,3094,1031,1,434.08,434.08,pood,Pärnu,järelmaks
384,384,INV-202302-00123,2023-02-15 00:00:00,3514,1077,2,62.56,125.12,pood,Pärnu,kaart
385,385,INV-202302-00124,2023-02-07 00:00:00,4484,1123,2,219.38,-438.76,pood,Tallinn,sularaha
386,386,INV-202302-00125,2023-02-26 00:00:00,3953,1218,1,108.09,108.09,pood,Tallinn,järelmaks
387,387,INV-202302-00126,2023-02-02 00:00:00,4088,1306,1,93.13,93.13,online,,kaart
388,388,INV-202302-00127,2023-02-11 00:00:00,2589,1341,2,45.21,90.42,pood,Tallinn,sularaha
389,389,INV-202302-00128,2023-02-14 00:00:00,4348,1222,1,26.62,26.62,pood,Tallinn,kaart
390,390,INV-202302-00129,2023-02-04 00:00:00,3248,1348,2,125.52,251.04,online,,sularaha
391,391,INV-202302-00130,2023-02-07 00:00:00,4951,1291,1,219.83,219.83,pood,Pärnu,järelmaks
392,392,INV-202302-00131,2023-02-28 00:00:00,,1310,1,106.21,106.21,pood,Tallinn,järelmaks
393,393,INV-202302-00132,2023-02-01 00:00:00,2872,1035,2,65.52,131.04,online,,sularaha
394,394,INV-202302-00133,2023-02-07 00:00:00,2326,1071,1,237.71,237.71,pood,Tallinn,kaart
395,395,INV-202302-00134,2023-02-02 00:00:00,2659,1085,3,247.81,743.43,pood,Tallinn,kaart
396,396,INV-202302-00135,2023-02-13 00:00:00,2156,1116,1,134.94,134.94,pood,Pärnu,sularaha
397,397,INV-202302-00136,2023-02-23 00:00:00,3452,1077,1,62.56,62.56,pood,Pärnu,kaart
398,398,INV-202302-00137,2023-02-06 00:00:00,2261,1266,1,73.18,73.18,pood,Pärnu,kaart
399,399,INV-202302-00138,2023-02-17 00:00:00,4584,1163,2,259.69,519.38,pood,Tallinn,kaart
400,400,INV-202302-00139,2023-02-22 00:00:00,2732,1179,1,82.15,82.15,pood,Tallinn,sularaha
401,401,INV-202302-00140,2023-02-03 00:00:00,2849,1060,4,253.26,1013.04,pood,Pärnu,kaart
402,402,INV-202302-00141,2023-02-20 00:00:00,3252,1326,2,106.82,213.64,pood,Tartu,sularaha
403,403,INV-202302-00142,2023-02-17 00:00:00,2168,1166,2,205.00,410.00,pood,Tartu,järelmaks
404,404,INV-202302-00143,2023-02-08 00:00:00,,1288,1,138.90,138.90,pood,Tallinn,sularaha
405,405,INV-202302-00144,2023-02-13 00:00:00,,1145,2,338.43,676.86,pood,Pärnu,sularaha
406,406,INV-202302-00145,2023-02-18 00:00:00,3605,1281,2,292.61,585.22,pood,Tartu,järelmaks
407,407,INV-202302-00146,2023-02-01 00:00:00,4747,1251,3,257.39,772.17,online,,järelmaks
408,408,INV-202302-00147,2023-02-24 00:00:00,2574,1227,1,120.17,120.17,pood,Tallinn,sularaha
409,409,INV-202302-00148,2023-02-11 00:00:00,2217,1054,1,172.26,219.19,pood,Tartu,kaart
410,410,INV-202302-00149,2023-02-09 00:00:00,2363,1259,1,229.55,229.55,pood,Tallinn,järelmaks
411,411,INV-202302-00150,2023-02-22 00:00:00,3025,1140,2,106.69,213.38,pood,Tartu,sularaha
412,412,INV-202302-00151,2023-02-17 00:00:00,2203,1346,1,258.91,258.91,pood,Pärnu,kaart
413,413,INV-202302-00152,2023-02-01 00:00:00,3172,1328,1,274.87,274.87,pood,Pärnu,kaart
414,414,INV-202302-00153,2023-02-15 00:00:00,2997,1180,1,51.58,51.58,pood,Tallinn,sularaha
415,415,INV-202302-00154,2023-02-27 00:00:00,3755,1180,1,51.58,51.58,online,,kaart
416,416,INV-202302-00155,2023-02-10 00:00:00,3729,1043,2,128.44,256.88,pood,Tallinn,kaart
417,417,INV-202302-00156,2023-02-20 00:00:00,,1172,2,141.62,283.24,online,,kaart
418,418,INV-202302-00157,2023-02-10 00:00:00,4207,1254,1,136.30,136.30,pood,Tallinn,kaart
419,419,INV-202302-00158,2023-02-23 00:00:00,4909,1038,1,329.99,329.99,pood,Tallinn,sularaha
420,420,INV-202302-00159,2023-02-07 00:00:00,3516,1025,1,122.07,122.07,pood,Tallinn,kaart
421,421,INV-202302-00160,2023-02-01 00:00:00,4260,1344,1,84.95,84.95,pood,Tartu,kaart
422,422,INV-202302-00161,2023-02-22 00:00:00,3556,1037,4,141.05,564.20,pood,Tallinn,sularaha
423,423,INV-202302-00162,2023-02-01 00:00:00,4848,1150,3,280.02,840.06,pood,Pärnu,sularaha
424,424,INV-202302-00163,2023-02-22 00:00:00,4138,1173,1,144.77,168.82,pood,Tallinn,sularaha
425,425,INV-202302-00164,2023-02-05 00:00:00,3668,1215,1,160.91,160.91,pood,Tallinn,kaart
426,426,INV-202302-00165,2023-02-13 00:00:00,4244,1121,2,196.91,393.82,pood,Tallinn,sularaha
427,427,INV-202302-00166,2023-02-18 00:00:00,2906,1220,2,26.79,53.58,pood,Tallinn,järelmaks
428,428,INV-202302-00167,2023-02-28 00:00:00,4144,1193,1,120.59,120.59,online,,järelmaks
429,429,INV-202302-00168,2023-02-22 00:00:00,4867,1112,3,242.43,727.29,pood,Tallinn,järelmaks
430,430,INV-202302-00169,2025-12-07 00:00:00,3251,1185,5,203.67,1018.35,online,,sularaha
431,431,INV-202302-00170,2023-02-15 00:00:00,2524,1305,2,50.77,101.54,pood,Tartu,järelmaks
432,432,INV-202302-00171,2023-02-06 00:00:00,4230,1314,4,234.91,939.64,pood,Tartu,järelmaks
433,433,INV-202302-00172,2023-02-20 00:00:00,4779,1111,1,327.07,327.07,pood,Tallinn,järelmaks
434,434,INV-202302-00173,2023-02-24 00:00:00,2957,1093,1,271.35,271.35,pood,Tallinn,kaart
435,435,INV-202302-00174,2023-02-17 00:00:00,3366,1290,2,105.23,210.46,pood,Tartu,järelmaks
436,436,INV-202302-00175,2023-02-23 00:00:00,,1087,2,57.08,114.16,pood,Tartu,sularaha
437,437,INV-202302-00176,2023-02-03 00:00:00,2475,1003,1,52.04,52.04,pood,Tallinn,kaart
438,438,INV-202302-00177,2023-02-25 00:00:00,3975,1238,3,72.73,218.19,pood,Pärnu,kaart
439,439,INV-202302-00178,2023-02-15 00:00:00,4376,1135,1,192.61,175.25,pood,Pärnu,sularaha
440,440,INV-202302-00179,2023-02-07 00:00:00,3430,1333,1,218.54,218.54,pood,Tartu,sularaha
441,441,INV-202302-00180,2023-02-07 00:00:00,,1112,2,242.43,484.86,pood,Tallinn,sularaha
442,442,INV-202302-00181,2023-02-24 00:00:00,4569,1007,1,60.37,60.37,online,,sularaha
443,443,INV-202302-00182,2023-02-18 00:00:00,3342,1318,2,218.42,436.84,pood,Tallinn,sularaha
444,444,INV-202302-00183,2023-02-28 00:00:00,2742,1276,5,187.16,935.80,online,,sularaha
445,445,INV-202302-00184,2023-02-28 00:00:00,4287,1136,1,94.25,94.25,pood,Pärnu,sularaha
446,446,INV-202302-00185,2023-02-18 00:00:00,4883,1236,1,205.89,205.89,online,,sularaha
447,447,INV-202302-00186,2023-02-24 00:00:00,4146,1303,4,312.41,1249.64,pood,Tallinn,kaart
448,448,INV-202302-00187,2023-02-05 00:00:00,2195,1144,2,152.13,304.26,online,,kaart
449,449,INV-202302-00188,2023-02-02 00:00:00,2413,1140,1,106.69,106.69,pood,Tartu,järelmaks
450,450,INV-202302-00189,2023-02-06 00:00:00,4815,1261,2,305.72,611.44,pood,Tallinn,järelmaks
451,451,INV-202302-00190,2023-02-09 00:00:00,2889,1020,1,100.40,100.40,online,,järelmaks
452,452,INV-202302-00191,2023-02-02 00:00:00,2640,1186,1,286.96,234.99,online,,sularaha
453,453,INV-202302-00192,2023-02-18 00:00:00,3896,1001,1,157.49,157.49,pood,Tallinn,järelmaks
454,454,INV-202302-00193,2023-02-13 00:00:00,2849,1320,1,30.05,30.05,pood,Tallinn,sularaha
455,455,INV-202302-00194,2023-02-26 00:00:00,3297,1013,2,218.99,437.98,pood,Tallinn,järelmaks
456,456,INV-202302-00195,2023-02-18 00:00:00,3696,1208,2,76.70,153.40,online,,kaart
457,457,INV-202302-00196,2023-02-19 00:00:00,2318,1273,3,274.37,823.11,pood,Tallinn,järelmaks
458,458,INV-202302-00197,2023-02-18 00:00:00,3465,1306,1,93.13,93.13,pood,Tartu,sularaha
459,459,INV-202302-00198,2023-02-19 00:00:00,3714,1139,3,106.71,320.13,online,,kaart
460,460,INV-202302-00199,2023-02-17 00:00:00,2983,1246,1,204.87,204.87,pood,Tallinn,järelmaks
461,461,INV-202302-00200,2023-02-04 00:00:00,4438,1159,1,24.54,24.54,pood,Pärnu,järelmaks
462,462,INV-202302-00201,2023-02-19 00:00:00,,1096,4,273.32,1093.28,pood,Tartu,kaart
463,463,INV-202302-00202,2023-02-28 00:00:00,3605,1034,1,207.23,207.23,pood,Tartu,järelmaks
464,464,INV-202302-00203,2023-02-19 00:00:00,4533,1145,3,338.43,1015.29,pood,Pärnu,järelmaks
465,465,INV-202302-00204,2023-02-28 00:00:00,2806,1038,1,329.99,329.99,online,,järelmaks
466,466,INV-202302-00205,2023-02-07 00:00:00,3435,1178,1,105.09,105.09,online,,järelmaks
467,467,INV-202302-00206,2023-02-19 00:00:00,2863,1113,1,86.46,86.46,online,,sularaha
468,468,INV-202302-00207,2023-02-25 00:00:00,4732,1135,1,175.25,175.25,pood,Tallinn,järelmaks
469,469,INV-202302-00208,2023-02-11 00:00:00,4881,1070,1,139.74,139.74,pood,Tallinn,sularaha
470,470,INV-202302-00209,2023-02-23 00:00:00,3199,1348,1,125.52,125.52,pood,Tallinn,kaart
471,471,INV-202302-00210,2023-02-13 00:00:00,4862,1112,5,242.43,1212.15,pood,Tartu,kaart
472,472,INV-202302-00211,2023-02-10 00:00:00,4083,1157,2,91.22,182.44,pood,Tallinn,järelmaks
473,473,INV-202302-00212,2023-02-17 00:00:00,4249,1095,3,140.64,421.92,pood,Pärnu,järelmaks
474,474,INV-202302-00213,2023-02-16 00:00:00,4088,1339,1,35.68,35.68,online,,kaart
475,475,INV-202302-00214,2023-02-25 00:00:00,4241,1194,2,84.54,169.08,pood,Tallinn,järelmaks
476,476,INV-202302-00215,2023-02-04 00:00:00,2748,1089,1,134.58,134.58,pood,Pärnu,järelmaks
477,477,INV-202302-00216,2023-02-16 00:00:00,4797,1106,2,47.88,95.76,pood,Tallinn,kaart
478,478,INV-202302-00217,2023-02-21 00:00:00,2040,1184,1,86.14,86.14,pood,Tallinn,kaart
479,479,INV-202302-00218,2023-02-27 00:00:00,3899,1200,5,105.29,526.45,pood,Tallinn,järelmaks
480,480,INV-202302-00219,2023-02-23 00:00:00,2691,1238,1,72.73,72.73,pood,Pärnu,kaart
481,481,INV-202302-00220,2023-02-02 00:00:00,2558,1131,2,166.27,332.54,online,,järelmaks
482,482,INV-202302-00221,2023-02-21 00:00:00,2599,1198,2,291.72,583.44,online,,kaart
483,483,INV-202302-00222,2023-02-03 00:00:00,4544,1216,2,273.06,546.12,pood,Tallinn,sularaha
484,484,INV-202302-00223,2023-02-20 00:00:00,2684,1273,3,274.37,823.11,pood,Tartu,sularaha
485,485,INV-202302-00224,2023-02-14 00:00:00,2262,1149,1,304.14,304.14,online,,järelmaks
486,486,INV-202302-00225,2023-02-27 00:00:00,2044,1309,1,211.35,211.35,pood,Tallinn,kaart
487,487,INV-202302-00226,2023-02-07 00:00:00,3605,1227,1,120.17,120.17,pood,Tartu,järelmaks
488,488,INV-202302-00227,2023-02-06 00:00:00,4563,1239,2,78.09,156.18,pood,Tallinn,järelmaks
489,489,INV-202302-00228,2023-02-28 00:00:00,,1070,1,139.74,139.74,pood,Tallinn,sularaha
490,490,INV-202302-00229,2023-02-13 00:00:00,4712,1086,4,149.47,597.88,pood,Tartu,sularaha
491,491,INV-202302-00230,2023-02-26 00:00:00,2631,1323,1,151.08,151.08,pood,Tartu,kaart
492,492,INV-202302-00231,2023-02-27 00:00:00,3325,1038,2,329.99,659.98,pood,Tallinn,järelmaks
493,493,INV-202302-00232,2023-02-17 00:00:00,3684,1127,1,158.94,158.94,online,,sularaha
494,494,INV-202302-00233,2023-02-27 00:00:00,2997,1198,5,291.72,1458.60,pood,Tartu,kaart
495,495,INV-202302-00234,2023-02-25 00:00:00,4286,1116,1,134.94,134.94,pood,Tallinn,järelmaks
496,496,INV-202302-00235,2023-02-07 00:00:00,3133,1092,1,144.20,144.20,online,,kaart
